id,date,price,stock_id
1,27/12/2011,1265.43,19
2,28/12/2011,1249.64,19
3,29/12/2011,1263.02,19
4,30/12/2011,1257.61,19
5,02/01/2012,1257.61,19
6,03/01/2012,1277.06,19
7,04/01/2012,1277.3,19
8,05/01/2012,1281.06,19
9,06/01/2012,1277.81,19
10,09/01/2012,1280.7,19
11,10/01/2012,1292.08,19
12,11/01/2012,1292.48,19
13,12/01/2012,1295.5,19
14,13/01/2012,1289.09,19
15,16/01/2012,1289.09,19
16,17/01/2012,1293.67,19
17,18/01/2012,1308.04,19
18,19/01/2012,1314.5,19
19,20/01/2012,1315.38,19
20,23/01/2012,1316,19
21,24/01/2012,1314.66,19
22,25/01/2012,1326.05,19
23,26/01/2012,1318.43,19
24,27/01/2012,1316.33,19
25,30/01/2012,1313.01,19
26,31/01/2012,1312.41,19
27,01/02/2012,1324.09,19
28,02/02/2012,1325.54,19
29,03/02/2012,1344.9,19
30,06/02/2012,1344.33,19
31,07/02/2012,1347.05,19
32,08/02/2012,1349.96,19
33,09/02/2012,1351.95,19
34,10/02/2012,1342.64,19
35,13/02/2012,1351.77,19
36,14/02/2012,1350.5,19
37,15/02/2012,1343.23,19
38,16/02/2012,1358.04,19
39,17/02/2012,1361.23,19
40,20/02/2012,1361.23,19
41,21/02/2012,1362.21,19
42,22/02/2012,1357.66,19
43,23/02/2012,1363.46,19
44,24/02/2012,1365.74,19
45,27/02/2012,1367.59,19
46,28/02/2012,1372.18,19
47,29/02/2012,1365.68,19
48,01/03/2012,1374.09,19
49,02/03/2012,1369.63,19
50,05/03/2012,1364.34,19
51,06/03/2012,1343.36,19
52,07/03/2012,1352.63,19
53,08/03/2012,1365.91,19
54,09/03/2012,1370.87,19
55,12/03/2012,1371.09,19
56,13/03/2012,1395.95,19
57,14/03/2012,1394.28,19
58,15/03/2012,1402.6,19
59,16/03/2012,1404.17,19
60,19/03/2012,1409.75,19
61,20/03/2012,1405.52,19
62,21/03/2012,1402.9,19
63,22/03/2012,1392.79,19
64,23/03/2012,1397.11,19
65,26/03/2012,1416.51,19
66,27/03/2012,1412.52,19
67,28/03/2012,1405.54,19
68,29/03/2012,1403.28,19
