id,date,price,stock_id
1,01/08/2012,1818.16,22
2,01/09/2012,2009.85,22
3,01/10/2012,1903.96,22
4,01/11/2012,1912.40,22
5,01/12/2012,2040.43,22
6,01/01/2013,2032.20,22
7,01/02/2013,2128.69,22
8,01/03/2013,1926.07,22
9,01/04/2013,1856.00,22
10,01/05/2013,1831.55,22
11,01/06/2013,1839.01,22
12,01/07/2013,1837.62,22
13,01/08/2013,1898.82,22
14,01/09/2013,1846.88,22
15,01/10/2013,1884.84,22
16,01/11/2013,1866.42,22
17,01/12/2013,1974.98,22
18,01/01/2014,2036.93,22
19,01/02/2014,2034.53,22
20,01/03/2014,2007.90,22
21,01/04/2014,2027.21,22
22,01/05/2014,2058.97,22
23,01/06/2014,2128.10,22
24,01/07/2014,2310.62,22
25,01/08/2014,2326.99,22
26,01/09/2014,2294.59,22
27,01/10/2014,2276.83,22
28,01/11/2014,2253.22,22
29,01/12/2014,2175.76,22
30,01/01/2015,2113.05,22
31,01/02/2015,2097.76,22
32,01/03/2015,2028.73,22
33,01/04/2015,2212.72,22
34,01/05/2015,2281.80,22
35,01/06/2015,2082.09,22
36,01/07/2015,2000.68,22
37,01/08/2015,1807.64,22
38,01/09/2015,1720.23,22
39,01/10/2015,1724.34,22
40,01/11/2015,1583.31,22
41,01/12/2015,1527.79,22
42,01/01/2016,1520.36,22
43,01/02/2016,1709.85,22
44,01/03/2016,1801.69,22
45,01/04/2016,1855.37,22
46,01/05/2016,1869.03,22
47,01/06/2016,2026.19,22
48,01/07/2016,2183.25,22
49,01/08/2016,2279.14,22
50,01/09/2016,2292.31,22
51,01/10/2016,2311.50,22
52,01/11/2016,2566.20,22
53,01/12/2016,2664.81,22
54,01/01/2017,2714.80,22
55,01/02/2017,2845.55,22
56,01/03/2017,2776.88,22
57,01/04/2017,2614.92,22
58,01/05/2017,2590.21,22
59,01/06/2017,2573.40,22
60,01/07/2017,2787.19,22
61,01/08/2017,2980.73,22
62,01/09/2017,3116.86,22
63,01/10/2017,3264.60,22
64,01/11/2017,3229.31,22
65,01/12/2017,3195.95,22
66,01/01/2018,3441.52,22
67,01/02/2018,3532.90,22
68,01/03/2018,3269.18,22
69,01/04/2018,3188.05,22
70,01/05/2018,3059.87,22
71,01/06/2018,3088.57,22
72,01/07/2018,2656.13,22
73,01/08/2018,2512.00,22
74,01/09/2018,2434.68,22
75,01/10/2018,2673.67,22
76,01/11/2018,2595.69,22
77,01/12/2018,2616.29,22
78,01/01/2019,2569.70,22
79,01/02/2019,2707.19,22
80,01/03/2019,2850.60,22
81,01/04/2019,2932.65,22
82,01/05/2019,2742.81,22
83,01/06/2019,2601.22,22
84,01/07/2019,2446.51,22
85,01/08/2019,2273.01,22
86,01/09/2019,2331.56,22
87,01/10/2019,2451.65,22
88,01/11/2019,2425.48,22
89,01/12/2019,2272.54,22
90,01/01/2020,2354.31,22
91,01/02/2020,2113.24,22
92,01/03/2020,1903.63,22
93,01/04/2020,1903.37,22
94,01/05/2020,1975.32,22
95,01/06/2020,2025.71,22
96,01/07/2020,2177.20,22
97,01/08/2020,2410.05,22
98,01/09/2020,2442.46,22
99,01/10/2020,2440.65,22
100,01/11/2020,2671.60,22
101,01/12/2020,2779.85,22
102,01/01/2021,2705.34,22
103,01/02/2021,2744.50,22
104,01/03/2021,2791.94,22
105,01/04/2021,2829.01,22
106,01/05/2021,2965.73,22
107,01/06/2021,2951.85,22
108,01/07/2021,2947.52,22
109,01/08/2021,2987.95,22
110,01/09/2021,3036.02,22
111,01/10/2021,3359.91,22
112,01/11/2021,3311.27,22
113,01/12/2021,3399.21,22
114,01/01/2022,3599.14,22
115,01/02/2022,3620.04,22
116,01/03/2022,3962.21,22
117,01/04/2022,4360.43,22
118,01/05/2022,3751.48,22
119,01/06/2022,3629.73,22
120,01/07/2022,3105.36,22
