id,date,price,stock_id
1,27/12/2011,8.814,13
2,28/12/2011,8.695,13
3,29/12/2011,8.693,13
4,30/12/2011,8.655,13
5,02/01/2012,8.655,13
6,03/01/2012,8.952,13
7,04/01/2012,8.875,13
8,05/01/2012,8.881,13
9,06/01/2012,9.131,13
10,09/01/2012,8.928,13
11,10/01/2012,8.967,13
12,11/01/2012,8.945,13
13,12/01/2012,8.797,13
14,13/01/2012,8.921,13
15,16/01/2012,8.921,13
16,17/01/2012,9.083,13
17,18/01/2012,9.472,13
18,19/01/2012,9.723,13
19,20/01/2012,9.547,13
20,23/01/2012,9.305,13
21,24/01/2012,9.35,13
22,25/01/2012,9.39,13
23,26/01/2012,9.666,13
24,27/01/2012,9.769,13
25,30/01/2012,9.608,13
26,31/01/2012,9.722,13
27,01/02/2012,8.973,13
28,02/02/2012,9.086,13
29,03/02/2012,9.384,13
30,06/02/2012,9.157,13
31,07/02/2012,9.21,13
32,08/02/2012,9.274,13
33,09/02/2012,9.249,13
34,10/02/2012,9.277,13
35,13/02/2012,9.58,13
36,14/02/2012,9.565,13
37,15/02/2012,9.224,13
38,16/02/2012,8.997,13
39,17/02/2012,9.125,13
40,20/02/2012,9.125,13
41,21/02/2012,9.113,13
42,22/02/2012,9.029,13
43,23/02/2012,8.945,13
44,24/02/2012,8.957,13
45,27/02/2012,8.927,13
46,28/02/2012,9.19,13
47,29/02/2012,8.985,13
48,01/03/2012,9.002,13
49,02/03/2012,8.965,13
50,05/03/2012,9.013,13
51,06/03/2012,9.055,13
52,07/03/2012,9.189,13
53,08/03/2012,9.382,13
54,09/03/2012,9.216,13
55,12/03/2012,9.17,13
56,13/03/2012,9.23,13
57,14/03/2012,9.113,13
58,15/03/2012,9.222,13
59,16/03/2012,9.253,13
60,19/03/2012,9.276,13
61,20/03/2012,9.617,13
62,21/03/2012,9.587,13
63,22/03/2012,9.62,13
64,23/03/2012,9.752,13
65,26/03/2012,10.144,13
66,27/03/2012,10.272,13
67,28/03/2012,10.058,13
68,29/03/2012,10.231,13
69,30/03/2012,10.125,13
70,02/04/2012,9.903,13
71,03/04/2012,9.983,13
72,04/04/2012,9.7,13
73,05/04/2012,9.72,13
74,06/04/2012,9.72,13
75,09/04/2012,9.594,13
76,10/04/2012,9.349,13
77,11/04/2012,9.399,13
78,12/04/2012,9.535,13
79,13/04/2012,9.423,13
80,16/04/2012,9.275,13
81,17/04/2012,9.42,13
82,18/04/2012,9.554,13
83,19/04/2012,9.555,13
84,20/04/2012,9.499,13
85,23/04/2012,9.412,13
86,24/04/2012,9.517,13
87,25/04/2012,9.721,13
88,26/04/2012,9.8,13
89,27/04/2012,11.343,13
90,30/04/2012,11.595,13
91,01/05/2012,11.502,13
92,02/05/2012,11.513,13
93,03/05/2012,11.473,13
94,04/05/2012,11.2,13
95,07/05/2012,11.258,13
96,08/05/2012,11.195,13
97,09/05/2012,11.149,13
98,10/05/2012,11.335,13
99,11/05/2012,11.384,13
100,14/05/2012,11.147,13
101,15/05/2012,11.22,13
102,16/05/2012,11.203,13
103,17/05/2012,10.918,13
104,18/05/2012,10.692,13
105,21/05/2012,10.906,13
106,22/05/2012,10.767,13
107,23/05/2012,10.864,13
108,24/05/2012,10.762,13
109,25/05/2012,10.644,13
110,28/05/2012,10.644,13
111,29/05/2012,10.738,13
112,30/05/2012,10.462,13
113,31/05/2012,10.646,13
114,01/06/2012,10.411,13
115,04/06/2012,10.729,13
116,05/06/2012,10.661,13
117,06/06/2012,10.882,13
118,07/06/2012,10.94,13
119,08/06/2012,10.924,13
120,11/06/2012,10.825,13
121,12/06/2012,10.821,13
122,13/06/2012,10.737,13
123,14/06/2012,10.723,13
124,15/06/2012,10.918,13
125,18/06/2012,11.133,13
126,19/06/2012,11.202,13
127,20/06/2012,11.151,13
128,21/06/2012,11.029,13
129,22/06/2012,11.108,13
130,25/06/2012,11.003,13
131,26/06/2012,11.281,13
132,27/06/2012,11.281,13
133,28/06/2012,11.066,13
134,29/06/2012,11.418,13
135,02/07/2012,11.466,13
136,03/07/2012,11.477,13
137,04/07/2012,11.477,13
138,05/07/2012,11.353,13
139,06/07/2012,11.253,13
140,09/07/2012,11.253,13
141,10/07/2012,10.975,13
142,11/07/2012,10.919,13
143,12/07/2012,10.768,13
144,13/07/2012,10.92,13
145,16/07/2012,10.801,13
146,17/07/2012,10.847,13
147,18/07/2012,10.874,13
148,19/07/2012,11.308,13
149,20/07/2012,11.415,13
150,23/07/2012,11.301,13
151,24/07/2012,11.152,13
152,25/07/2012,10.853,13
153,26/07/2012,11,13
154,27/07/2012,11.866,13
155,30/07/2012,11.805,13
156,31/07/2012,11.665,13
157,01/08/2012,11.605,13
158,02/08/2012,11.541,13
159,03/08/2012,11.749,13
160,06/08/2012,11.7,13
161,07/08/2012,11.828,13
162,08/08/2012,11.719,13
163,09/08/2012,11.703,13
164,10/08/2012,11.638,13
165,13/08/2012,11.622,13
166,14/08/2012,11.66,13
167,15/08/2012,11.871,13
168,16/08/2012,12.078,13
169,17/08/2012,12.058,13
170,20/08/2012,12.018,13
171,21/08/2012,11.973,13
172,22/08/2012,12.155,13
173,23/08/2012,12.06,13
